IID,GID,rfunc,rparams,rseed,pathfunc,pparams,rfrac,rsize,numpaths,nodesinrunion,nodeavgfreqinrunion,transitinrunion,transitavgfreqinrunion,edgesinrunion,edgeavgfreqinrunion,edgemedfreqinrunion
I_2013-10-08_1017,G_2013-10-08_49,rpermute,{'rfrac': 0.3},3146475021399400333,shortestpaths,{},0.304347826087,28,471,79,42.1518987342,71,25.6056338028,158,16.2911392405,11.0
I_2013-10-08_1018,G_2013-10-08_49,rpermute,{'rfrac': 0.35},1484457536982640151,shortestpaths,{},0.347826086957,32,617,81,53.2098765432,74,31.4324324324,167,19.8682634731,17
I_2013-10-08_1019,G_2013-10-08_49,rpermute,{'rfrac': 0.35},8232379313922314993,shortestpaths,{},0.347826086957,32,635,84,52.5952380952,76,32.0263157895,169,20.2721893491,16
I_2013-10-08_1020,G_2013-10-08_49,rpermute,{'rfrac': 0.35},976381497487414482,shortestpaths,{},0.347826086957,32,613,79,54.835443038,70,33.5428571429,161,20.7453416149,18
I_2013-10-08_1021,G_2013-10-08_49,rpermute,{'rfrac': 0.4},-4783418734350851112,shortestpaths,{},0.402173913043,37,847,82,69.9512195122,72,42.6666666667,167,26.371257485,24
I_2013-10-08_1022,G_2013-10-08_49,rpermute,{'rfrac': 0.4},-6306554826440129601,shortestpaths,{},0.402173913043,37,830,79,69.3670886076,72,39.1111111111,164,25.2926829268,21.0
I_2013-10-08_1023,G_2013-10-08_49,rpermute,{'rfrac': 0.4},4380404538663073583,shortestpaths,{},0.402173913043,37,822,83,70.1927710843,73,43.3150684932,169,26.5917159763,24
I_2013-10-08_1024,G_2013-10-08_49,rpermute,{'rfrac': 0.45},2117149170861341213,shortestpaths,{},0.445652173913,41,1028,85,84.3764705882,77,50.5454545455,180,30.7333333333,27.5
I_2013-10-08_1025,G_2013-10-08_49,rpermute,{'rfrac': 0.45},2019373955740321931,shortestpaths,{},0.445652173913,41,1018,85,86.1882352941,76,53.2368421053,176,32.3068181818,29.0
I_2013-10-08_1026,G_2013-10-08_49,rpermute,{'rfrac': 0.45},2636479449804674028,shortestpaths,{},0.445652173913,41,1046,81,82.7160493827,76,45.0,173,29.2485549133,27
I_2013-10-08_1027,G_2013-10-08_49,rpermute,{'rfrac': 0.5},-4585929798398116704,shortestpaths,{},0.5,46,1280,84,109.166666667,72,69.8611111111,174,40.8045977011,37.0
I_2013-10-08_1028,G_2013-10-08_49,rpermute,{'rfrac': 0.5},8406782812031749131,shortestpaths,{},0.5,46,1302,85,105.270588235,77,62.4415584416,177,38.8587570621,31
I_2013-10-08_1029,G_2013-10-08_49,rpermute,{'rfrac': 0.5},3310679720883797933,shortestpaths,{},0.5,46,1288,83,106.987951807,76,62.3684210526,176,38.6931818182,37.0
I_2013-10-08_1030,G_2013-10-08_50,rpermute,{'rfrac': 0.2},8633668908635598108,shortestpaths,{},0.19587628866,19,227,73,19.0136986301,65,10.8307692308,154,6.79220779221,4.0
I_2013-10-08_1031,G_2013-10-08_50,rpermute,{'rfrac': 0.2},-4603070241444948654,shortestpaths,{},0.19587628866,19,220,77,18.5974025974,70,10.6857142857,156,6.98717948718,5.0
I_2013-10-08_1032,G_2013-10-08_50,rpermute,{'rfrac': 0.2},-500724988933113694,shortestpaths,{},0.19587628866,19,238,76,18.3421052632,67,10.5970149254,169,6.22485207101,5
I_2013-10-08_1033,G_2013-10-08_50,rpermute,{'rfrac': 0.25},-2784616880044175119,shortestpaths,{},0.247422680412,24,363,78,28.4102564103,68,16.3529411765,184,9.04347826087,7.0
I_2013-10-08_1034,G_2013-10-08_50,rpermute,{'rfrac': 0.25},3012194128739427441,shortestpaths,{},0.247422680412,24,363,74,28.0,62,15.6129032258,159,9.55974842767,7
I_2013-10-08_1035,G_2013-10-08_50,rpermute,{'rfrac': 0.25},2765466722834523466,shortestpaths,{},0.247422680412,24,345,80,27.55,71,15.4929577465,176,9.38636363636,7.0
I_2013-10-08_1036,G_2013-10-08_50,rpermute,{'rfrac': 0.3},-6138426309978730758,shortestpaths,{},0.298969072165,29,520,83,38.6746987952,78,20.3333333333,193,12.4248704663,8
I_2013-10-08_1037,G_2013-10-08_50,rpermute,{'rfrac': 0.3},4161881486638888740,shortestpaths,{},0.298969072165,29,502,70,44.0,66,22.0606060606,153,14.8235294118,10
I_2013-10-08_1038,G_2013-10-08_50,rpermute,{'rfrac': 0.3},-5772702175207788528,shortestpaths,{},0.298969072165,29,531,84,37.7142857143,80,19.3,193,12.207253886,8
I_2013-10-08_1039,G_2013-10-08_50,rpermute,{'rfrac': 0.35},-6490202383861181242,shortestpaths,{},0.350515463918,34,730,89,50.3146067416,83,26.9156626506,217,15.465437788,11
I_2013-10-08_1040,G_2013-10-08_50,rpermute,{'rfrac': 0.35},-3695267025262912199,shortestpaths,{},0.350515463918,34,717,91,48.967032967,85,26.0235294118,214,15.5794392523,12.0
I_2013-10-08_1041,G_2013-10-08_50,rpermute,{'rfrac': 0.35},-7937616947602813978,shortestpaths,{},0.350515463918,34,734,86,50.3488372093,80,26.075,203,15.802955665,11
I_2013-10-08_1042,G_2013-10-08_50,rpermute,{'rfrac': 0.4},3249244508086083605,shortestpaths,{},0.40206185567,39,961,94,62.914893617,89,33.1460674157,236,18.7796610169,15.5
I_2013-10-08_1043,G_2013-10-08_50,rpermute,{'rfrac': 0.4},8562394592907853269,shortestpaths,{},0.40206185567,39,953,91,64.3956043956,85,34.0705882353,223,19.6322869955,16
I_2013-10-08_1044,G_2013-10-08_50,rpermute,{'rfrac': 0.4},-617543870394293295,shortestpaths,{},0.40206185567,39,964,91,66.967032967,86,36.3953488372,230,20.052173913,16.0
I_2013-10-08_1045,G_2013-10-08_50,rpermute,{'rfrac': 0.45},7807227102701871808,shortestpaths,{},0.453608247423,44,1256,89,82.4494382022,86,41.3255813953,220,24.7545454545,24.0
I_2013-10-08_1046,G_2013-10-08_50,rpermute,{'rfrac': 0.45},6861138471472332540,shortestpaths,{},0.453608247423,44,1219,92,80.1304347826,87,41.2413793103,232,23.6206896552,20.0
I_2013-10-08_1047,G_2013-10-08_50,rpermute,{'rfrac': 0.45},-4596799458307356620,shortestpaths,{},0.453608247423,44,1243,94,78.170212766,90,39.6,230,23.7217391304,19.5
I_2013-10-08_1048,G_2013-10-08_50,rpermute,{'rfrac': 0.5},5646935640952543393,shortestpaths,{},0.505154639175,49,1521,96,97.625,89,52.4494382022,242,29.0082644628,26.0
I_2013-10-08_1049,G_2013-10-08_50,rpermute,{'rfrac': 0.5},-4280062791279000629,shortestpaths,{},0.505154639175,49,1508,94,98.4680851064,91,50.021978022,238,29.0084033613,25.0
I_2013-10-08_1050,G_2013-10-08_50,rpermute,{'rfrac': 0.5},-5842972569751279187,shortestpaths,{},0.505154639175,49,1529,93,97.5053763441,89,49.0337078652,243,27.6378600823,25
I_2013-10-08_1051,G_2013-10-08_51,rpermute,{'rfrac': 0.2},1418636782959516752,shortestpaths,{},0.204081632653,20,243,79,20.0759493671,70,11.8,174,6.93103448276,5.0
I_2013-10-08_1052,G_2013-10-08_51,rpermute,{'rfrac': 0.2},8381028211428108473,shortestpaths,{},0.204081632653,20,233,55,25.3090909091,52,12.1538461538,117,8.64957264957,6
I_2013-10-08_1053,G_2013-10-08_51,rpermute,{'rfrac': 0.2},-7089880173003842739,shortestpaths,{},0.204081632653,20,247,68,21.1470588235,61,11.1147540984,150,7.05333333333,5.0
I_2013-10-08_1054,G_2013-10-08_51,rpermute,{'rfrac': 0.25},-6485875412731045784,shortestpaths,{},0.255102040816,25,399,78,28.5897435897,74,13.9189189189,187,8.71657754011,6
I_2013-10-08_1055,G_2013-10-08_51,rpermute,{'rfrac': 0.25},3365899297745679405,shortestpaths,{},0.255102040816,25,385,77,29.8181818182,71,15.4366197183,184,9.21739130435,7.0
I_2013-10-08_1056,G_2013-10-08_51,rpermute,{'rfrac': 0.25},6327645679950849457,shortestpaths,{},0.255102040816,25,408,83,29.2530120482,75,16.3733333333,206,8.87378640777,7.0
I_2013-10-08_1057,G_2013-10-08_51,rpermute,{'rfrac': 0.3},6276573866943693841,shortestpaths,{},0.295918367347,29,526,77,39.4025974026,70,20.1428571429,185,12.0108108108,9
I_2013-10-08_1058,G_2013-10-08_51,rpermute,{'rfrac': 0.3},-3736878257155944706,shortestpaths,{},0.295918367347,29,521,87,35.9540229885,80,18.8,222,10.4324324324,8.0
I_2013-10-08_1059,G_2013-10-08_51,rpermute,{'rfrac': 0.3},-8869531233028428471,shortestpaths,{},0.295918367347,29,511,86,35.1162790698,80,17.45,213,10.3661971831,8
I_2013-10-08_1060,G_2013-10-08_51,rpermute,{'rfrac': 0.35},-7549221637064452069,shortestpaths,{},0.34693877551,34,724,89,48.606741573,83,25.0843373494,230,13.9304347826,11.0
I_2013-10-08_1061,G_2013-10-08_51,rpermute,{'rfrac': 0.35},254550484596364136,shortestpaths,{},0.34693877551,34,718,87,50.6206896552,83,26.0240963855,215,15.2651162791,13
I_2013-10-08_1062,G_2013-10-08_51,rpermute,{'rfrac': 0.35},7410618105744788605,shortestpaths,{},0.34693877551,34,721,84,50.5952380952,76,26.3947368421,218,14.3486238532,11.0
I_2013-10-08_1063,G_2013-10-08_51,rpermute,{'rfrac': 0.4},5446249327951088863,shortestpaths,{},0.397959183673,39,977,92,63.4347826087,86,33.3953488372,246,17.6991869919,15.0
I_2013-10-08_1064,G_2013-10-08_51,rpermute,{'rfrac': 0.4},4713697829086677233,shortestpaths,{},0.397959183673,39,935,89,61.9101123596,85,29.9529411765,229,17.5895196507,13
I_2013-10-08_1065,G_2013-10-08_51,rpermute,{'rfrac': 0.4},7030830393063776023,shortestpaths,{},0.397959183673,39,946,92,60.0,85,30.0705882353,243,16.6172839506,13
I_2013-10-08_1066,G_2013-10-08_51,rpermute,{'rfrac': 0.45},-5650011027998630303,shortestpaths,{},0.448979591837,44,1224,94,77.914893617,90,39.3333333333,259,20.972972973,19
I_2013-10-08_1067,G_2013-10-08_51,rpermute,{'rfrac': 0.45},4964425297207872797,shortestpaths,{},0.448979591837,44,1235,91,78.7692307692,87,38.8965517241,249,21.1887550201,19
I_2013-10-08_1068,G_2013-10-08_51,rpermute,{'rfrac': 0.45},-1928630530203741010,shortestpaths,{},0.448979591837,44,1240,93,78.9462365591,88,40.4318181818,253,21.5415019763,18
I_2013-10-08_1069,G_2013-10-08_51,rpermute,{'rfrac': 0.5},-798955392235318804,shortestpaths,{},0.5,49,1522,90,97.9111111111,87,47.2183908046,251,25.7370517928,22
I_2013-10-08_1070,G_2013-10-08_51,rpermute,{'rfrac': 0.5},5672185289440843644,shortestpaths,{},0.5,49,1540,92,98.652173913,89,49.1235955056,256,26.265625,24.0
I_2013-10-08_1071,G_2013-10-08_51,rpermute,{'rfrac': 0.5},7095432066809383566,shortestpaths,{},0.5,49,1540,95,98.5473684211,86,54.1627906977,256,27.3828125,23.0
